Date,Time,Commands,Supply V,Supply I,Restart,Clamp  pos,Clamp  speed,Clamp  I,Clamp  status,Clamp  error,Cutter Counts,Cutter speed,Cutter I,Cutter status,Cutter error,Tip Diameter,Radial speed,Radial I,Radial status,Radial error,Head Rotation,Rotate speed,Rotate I,Rotate status,Rotate error,Temp int,Temp ext,Noise,Head V,30 V,Stretch,Torque,Clamp SPI errors,Cutter SPI errors,Radial SPI errors,Rotate SPI errors,Debug
01/11/2012,10:42:45,,511,227,,,,,0,,2112,6600,218,18,,216.24,-2000,240,17,,,,,0,,28,,70,444,24,,,,,,,
01/11/2012,10:42:45,,511,225,,,,,0,,2240,6800,227,18,,216.24,-2000,216,17,,,,,0,,,,70,455,24,,,,,,,
01/11/2012,10:42:46,,512,223,,,,,0,,2304,6800,227,18,,216.24,-2000,201,17,,,,,0,,,22,70,463,24,,,,,,,
01/11/2012,10:42:47,,512,221,,,,,0,,2368,6600,227,18,,216.03,-2000,183,17,,,,,0,,,,69,463,24,,,,,,,
01/11/2012,10:42:47,,512,219,,,,,0,,2432,6800,227,18,,216.03,-2000,156,17,,,,,0,,,,70,444,24,,,,16,,,
01/11/2012,10:42:48,,518,220,,,,,0,,2560,6400,236,18,,216.03,-2000,141,17,,,,,0,,,,69,444,24,,,,,,,
01/11/2012,10:42:48,,511,218,,,,,0,,2624,6800,218,18,,215.81,-2000,129,17,,,,,0,,26,,70,459,24,,,,,,,
01/11/2012,10:42:49,,518,217,,,,,0,,2688,6800,236,18,,215.81,-2000,114,17,,,,,0,,,,70,463,24,,,,,,,
01/11/2012,10:42:50,,517,214,,,,,0,,2752,7200,227,18,,215.81,-2000,93,17,,,,,0,,,19,70,459,24,,,,,,,
01/11/2012,10:42:50,,518,215,,,,,0,,2880,6400,236,18,,215.59,-1850,93,17,,,,,0,,,,70,467,24,,,,,,,
01/11/2012,10:42:51,,516,215,,,,,0,,2944,6800,236,18,,215.59,-2200,99,17,,,,,0,,,,70,451,24,,,,,1,,
01/11/2012,10:42:51,,509,218,,,,,0,,3008,6800,218,18,,215.37,-3350,111,17,,,,,0,,,,69,463,24,,,,,,,
01/11/2012,10:42:52,,508,221,,,,,0,,3072,6600,227,18,,215.37,-4450,129,17,,,,,0,,27,,70,447,24,,,,,,,
01/11/2012,10:42:52,,505,224,,,,,0,,3200,6400,227,18,,215.16,-5550,138,17,,,,,0,,,,69,459,24,,,,,,,
01/11/2012,10:42:53,,511,228,,,,,0,,3264,6600,218,18,,214.94,-6150,141,17,,,,,0,,,23,70,444,24,,,,,,,
01/11/2012,10:42:54,,518,231,,,,,0,,3328,6800,218,18,,214.5,-6500,156,19,,,,,0,,,,70,451,24,,,,,,,
01/11/2012,10:42:54,,518,231,,,,,0,,3392,6800,218,18,,214.29,-6500,141,19,,,,,0,,,,69,444,23,,,,,,1,
01/11/2012,10:42:55,,516,231,,,,,0,,3520,6600,218,18,,214.07,-6500,147,19,,,,,0,,,,70,447,24,,,,,,,
01/11/2012,10:42:55,,505,231,,,,,0,,3584,6800,227,18,,213.85,-6800,141,19,,,,,0,,29,,70,447,24,,,,,,,
01/11/2012,10:42:56,,518,231,,,,,0,,3648,6600,209,18,,213.41,-6500,129,19,,,,,0,,,,69,447,24,,,,,,,
01/11/2012,10:42:57,,513,228,,,,,0,,3712,6800,218,18,,213.2,-6500,135,19,,,,,0,,,20,70,455,24,,,,,,,
01/11/2012,10:42:57,,518,229,,,,,0,,3840,6400,218,18,,212.98,-6800,129,19,,,,,0,,,,70,447,24,,,,,,,
01/11/2012,10:42:58,,512,227,,,,,0,,3904,6800,209,18,,212.76,-6500,141,19,,,,,0,,,,70,451,24,,,2,,,,
01/11/2012,10:42:58,,509,227,,,,,0,,3968,6600,209,18,,212.54,-6550,138,19,,,,,0,,,,70,455,24,,,,,,,
01/11/2012,10:42:59,,518,229,,,,,0,,4032,6400,227,18,,212.11,-6850,138,19,,,,,0,,28,,70,447,24,,,,,,,
01/11/2012,10:42:59,,520,231,,,,,0,,4160,6400,209,18,,211.89,-6550,132,19,,,,,0,,,,69,440,24,,,,,,,
01/11/2012,10:43:00,,513,230,,,,,0,,4224,6800,218,18,,211.67,-6500,138,19,,,,,0,,,22,70,455,24,,,,,,,
01/11/2012,10:43:01,,505,231,,,,,0,,4288,6400,209,18,,211.46,-6800,138,19,,,,,0,,,,70,447,24,,,,,,,
01/11/2012,10:43:01,,509,231,,,,,0,,4352,6800,218,18,,211.24,-6550,141,19,,,,,0,,,,70,444,24,,,,16,,,
01/11/2012,10:43:02,,518,231,,,,,0,,4480,6800,218,18,,210.8,-6400,138,19,,,,,0,,,,70,455,24,,,,,,,
01/11/2012,10:43:02,,508,231,,,,,0,,4544,6800,209,18,,210.59,-6400,144,19,,,,,0,,28,,70,444,24,,,,,,,
01/11/2012,10:43:03,,504,229,,,,,0,,4608,6800,218,18,,210.37,-6550,132,19,,,,,0,,,,69,444,24,,,,,,,
01/11/2012,10:43:04,,511,226,,,,,0,,4672,6600,218,18,,210.15,-6550,135,19,,,,,0,,,22,70,455,24,,,,,,,
01/11/2012,10:43:04,,509,226,,,,,0,,4800,6600,209,18,,209.71,-6400,126,19,,,,,0,,,,69,459,24,,,,,,,
01/11/2012,10:43:05,,513,227,,,,,0,,4864,6400,218,18,,209.5,-6600,114,19,,,,,0,,,,70,444,24,,,,,1,,
01/11/2012,10:43:05,,511,225,,,,,0,,4928,6400,218,18,,209.28,-6800,123,19,,,,,0,,,,69,444,24,,,,,,,
01/11/2012,10:43:06,,509,227,,,,,0,,4992,6600,227,18,,209.06,-6500,120,19,,,,,0,,27,,70,463,24,,,,,,,
01/11/2012,10:43:07,,508,227,,,,,0,,5120,7000,218,18,,208.84,-6550,126,19,,,,,0,,,,69,455,24,,,,,,,
01/11/2012,10:43:07,,517,226,,,,,0,,5184,6800,209,18,,208.41,-6550,120,19,,,,,0,,,19,69,451,24,,,,,,,
01/11/2012,10:43:08,,511,225,,,,,0,,5248,6400,218,18,,208.19,-6400,126,19,,,,,0,,,,70,444,23,,,,,,,
01/11/2012,10:43:08,,513,224,,,,,0,,5312,6400,209,18,,207.97,-6400,126,19,,,,,0,,,,70,463,24,,,,,,1,
01/11/2012,10:43:09,,518,224,,,,,0,,5440,6400,218,18,,207.76,-6500,135,19,,,,,0,,,,69,463,23,,,,,,,
01/11/2012,10:43:09,,511,226,,,,,0,,5504,6400,209,18,,207.54,-6800,132,19,,,,,0,,28,,69,455,24,,,,,,,
01/11/2012,10:43:10,,509,227,,,,,0,,5568,6800,218,18,,207.1,-6800,132,19,,,,,0,,,,70,459,24,,,,,,,
01/11/2012,10:43:11,,518,225,,,,,0,,5632,6600,209,18,,206.88,-6500,135,19,,,,,0,,,22,70,459,24,,,,,,,
01/11/2012,10:43:11,,509,225,,,,,0,,5760,6800,218,18,,206.67,-6550,129,19,,,,,0,,,,70,451,24,,,,,,,
01/11/2012,10:43:12,,518,224,,,,,0,,5824,6800,209,18,,206.45,-6400,129,19,,,,,0,,,,70,467,24,,,2,,,,
01/11/2012,10:43:12,,512,224,,,,,0,,5888,6800,218,18,,206.01,-6550,126,19,,,,,0,,,,69,463,24,,,,,,,
01/11/2012,10:43:13,,518,223,,,,,0,,5952,6400,227,18,,205.8,-6550,129,19,,,,,0,,28,,69,459,24,,,,,,,
01/11/2012,10:43:14,,511,223,,,,,0,,6080,6400,236,18,,205.58,-6800,123,19,,,,,0,,,,70,459,24,,,,,,,
01/11/2012,10:43:14,,512,224,,,,,0,,6144,6800,227,18,,205.36,-6550,120,19,,,,,0,,,22,69,459,24,,,,,,,
01/11/2012,10:43:15,,509,224,,,,,0,,6208,6800,227,18,,205.14,-6550,123,19,,,,,0,,,,70,455,24,,,,,,,
01/11/2012,10:43:15,,509,222,,,,,0,,6272,6400,236,18,,204.71,-6550,123,19,,,,,0,,,,70,447,24,,,,16,,,
01/11/2012,10:43:16,,511,224,,,,,0,,6400,6800,218,18,,204.49,-6400,129,19,,,,,0,,,,69,455,24,,,,,,,
01/11/2012,10:43:17,,508,226,,,,,0,,6464,6600,218,18,,204.27,-6550,126,19,,,,,0,,28,,70,459,24,,,,,,,
01/11/2012,10:43:17,,518,223,,,,,0,,6528,6600,218,18,,204.05,-6800,123,19,,,,,0,,,,69,451,24,,,,,,,
01/11/2012,10:43:18,,511,223,,,,,0,,6592,6400,218,18,,203.62,-6500,126,19,,,,,0,,,19,70,451,24,,,,,,,
01/11/2012,10:43:18,,533,224,,,,,0,,6720,6800,209,18,,203.4,-6400,129,19,,,,,0,,,,69,444,24,,,,,,,
01/11/2012,10:43:19,,512,225,,,,,0,,6784,6600,227,18,,203.18,-6550,126,19,,,,,0,,,,70,455,24,,,,,1,,
01/11/2012,10:43:19,,512,226,,,,,0,,6848,6400,218,18,,202.97,-6800,120,19,,,,,0,,,,70,455,24,,,,,,,
01/11/2012,10:43:20,,518,225,,,,,0,,6912,6400,227,18,,202.75,-6550,120,19,,,,,0,,25,,70,444,24,,,,,,,
01/11/2012,10:43:21,,509,223,,,,,0,,7040,6800,218,18,,202.31,-6550,117,19,,,,,0,,,,70,459,24,,,,,,,
01/11/2012,10:43:21,,511,224,,,,,0,,7104,6800,218,18,,202.1,-6550,117,19,,,,,0,,,22,69,444,24,,,,,,,
01/11/2012,10:43:22,,513,223,,,,,0,,7168,6400,236,18,,201.88,-6650,111,19,,,,,0,,,,70,451,24,,,,,,,
01/11/2012,10:43:22,,516,223,,,,,0,,7232,6400,227,18,,201.66,-6850,117,19,,,,,0,,,,70,451,24,,,,,,1,
01/11/2012,10:43:23,,518,222,,,,,0,,7360,6600,236,18,,201.22,-6650,108,19,,,,,0,,,,70,463,24,,,,,,,
01/11/2012,10:43:24,,512,222,,,,,0,,7424,6800,218,18,,201.01,-6650,117,19,,,,,0,,28,,70,463,24,,,,,,,
01/11/2012,10:43:24,,520,223,,,,,0,,7488,6400,218,18,,200.79,-6700,111,19,,,,,0,,,,69,463,24,,,,,,,
01/11/2012,10:43:25,,516,222,,,,,0,,7552,6800,209,18,,200.57,-6850,120,19,,,,,0,,,20,70,463,24,,,,,,,
01/11/2012,10:43:25,,516,221,,,,,0,,7680,6600,227,18,,200.35,-6550,114,19,,,,,0,,,,70,463,24,,,,,,,
01/11/2012,10:43:26,,512,223,,,,,0,,7744,6800,218,18,,199.92,-6800,120,19,,,,,0,,,,69,455,23,,,2,,,,
01/11/2012,10:43:26,,513,221,,,,,0,,7808,6800,218,18,,199.7,-6550,117,19,,,,,0,,,,70,451,23,,,,,,,
01/11/2012,10:43:27,,518,223,,,,,0,,7872,6600,209,18,,199.48,-6550,120,19,,,,,0,,26,,69,455,24,,,,,,,
01/11/2012,10:43:28,,512,219,,,,,0,,8000,6800,227,18,,199.27,-6650,114,19,,,,,0,,,,70,455,23,,,,,,,
01/11/2012,10:43:28,,513,220,,,,,0,,8064,6600,227,18,,198.83,-6650,111,19,,,,,0,,,19,69,447,24,,,,,,,
01/11/2012,10:43:29,,512,220,,,,,0,,8128,6800,218,18,,198.61,-6700,111,19,,,,,0,,,,70,463,24,,,,,,,
01/11/2012,10:43:29,,509,221,,,,,0,,8192,6800,218,18,,198.39,-6650,111,19,,,,,0,,,,70,447,23,,,,16,,,
01/11/2012,10:43:30,,512,220,,,,,0,,8320,6600,209,18,,198.18,-6850,111,19,,,,,0,,,,69,471,24,,,,,,,
01/11/2012,10:43:31,,508,221,,,,,0,,8384,6800,236,18,,197.74,-6600,105,19,,,,,0,,27,,70,447,24,,,,,,,
01/11/2012,10:43:31,,512,218,,,,,0,,8448,6800,218,18,,197.52,-6600,105,19,,,,,0,,,,70,444,24,,,,,,,
01/11/2012,10:43:32,,513,219,,,,,0,,8512,6400,227,18,,197.31,-6600,111,19,,,,,0,,,17,69,455,24,,,,,,,
01/11/2012,10:43:32,,511,219,,,,,0,,8640,6600,227,18,,197.09,-6800,114,19,,,,,0,,,,70,459,24,,,,,,,
01/11/2012,10:43:33,,512,221,,,,,0,,8704,6800,227,18,,196.87,-6600,108,19,,,,,0,,,,70,451,24,,,,,1,,
01/11/2012,10:43:33,,518,219,,,,,0,,8768,6400,218,18,,196.44,-6650,111,19,,,,,0,,,,70,447,23,,,,,,,
01/11/2012,10:43:34,,520,221,,,,,0,,8832,6400,209,18,,196.22,-6550,114,19,,,,,0,,27,,71,463,24,,,,,,,
01/11/2012,10:43:35,,516,222,,,,,0,,8960,6800,218,18,,196,-6800,117,19,,,,,0,,,,70,463,24,,,,,,,
01/11/2012,10:43:35,,518,221,,,,,0,,9024,6400,218,18,,195.78,-6650,114,19,,,,,0,,,21,70,459,24,,,,,,,
01/11/2012,10:43:36,,518,221,,,,,0,,9088,7000,236,18,,195.35,-6600,111,19,,,,,0,,,,70,444,24,,,,,,,
01/11/2012,10:43:36,,518,221,,,,,0,,9152,6400,227,18,,195.13,-6850,111,19,,,,,0,,,,70,459,24,,,,,,1,
01/11/2012,10:43:37,,517,221,,,,,0,,9280,6800,209,18,,194.91,-6400,108,19,,,,,0,,,,69,447,24,,,,,,,
01/11/2012,10:43:37,,513,219,,,,,0,,9344,6800,227,18,,194.69,-6650,108,19,,,,,0,,27,,70,463,23,,,,,,,
01/11/2012,10:43:38,,512,219,,,,,0,,9408,6400,227,18,,194.26,-6400,111,19,,,,,0,,,,70,459,24,,,,,,,
01/11/2012,10:43:39,,518,218,,,,,0,,9472,6800,209,18,,194.04,-6800,108,19,,,,,0,,,22,70,447,24,,,,,,,
01/11/2012,10:43:39,,510,219,,,,,0,,9600,6600,227,18,,193.82,-6600,108,19,,,,,0,,,,70,455,24,,,,,,,
01/11/2012,10:43:40,,512,219,,,,,0,,9664,6800,218,18,,193.61,-6550,111,19,,,,,0,,,,70,451,24,,,2,,,,
01/11/2012,10:43:40,,509,219,,,,,0,,9728,6800,227,18,,193.39,-6550,114,19,,,,,0,,,,70,447,24,,,,,,,
01/11/2012,10:43:41,,518,218,,,,,0,,9792,6600,218,18,,192.95,-6600,108,19,,,,,0,,28,,70,444,23,,,,,,,
01/11/2012,10:43:42,,505,219,,,,,0,,9920,6800,218,18,,192.73,-6850,111,19,,,,,0,,,,70,467,24,,,,,,,
01/11/2012,10:43:42,,512,219,,,,,0,,9984,6800,227,18,,192.52,-6650,111,19,,,,,0,,,20,69,463,23,,,,,,,
01/11/2012,10:43:43,,510,219,,,,,0,,10048,6800,218,18,,192.3,-6600,108,19,,,,,0,,,,70,447,24,,,,,,,
01/11/2012,10:43:43,,512,217,,,,,0,,10112,6800,236,18,,191.86,-6600,108,19,,,,,0,,,,70,463,24,,,,16,,,
01/11/2012,10:43:44,,505,217,,,,,0,,10240,6600,218,18,,191.65,-6600,105,19,,,,,0,,,,69,467,24,,,,,,,
01/11/2012,10:43:44,,508,216,,,,,0,,10304,6800,218,18,,191.43,-6600,108,19,,,,,0,,26,,70,444,24,,,,,,,
01/11/2012,10:43:45,,512,219,,,,,0,,10368,6400,218,18,,191.21,-6850,108,19,,,,,0,,,,70,447,23,,,,,,,
01/11/2012,10:43:46,,512,218,,,,,0,,10432,6600,227,18,,190.99,-6550,105,19,,,,,0,,,23,69,447,24,,,,,,,
01/11/2012,10:43:46,,510,219,,,,,0,,10560,6800,209,18,,190.56,-6650,105,19,,,,,0,,,,70,463,24,,,,,,,
01/11/2012,10:43:47,,518,217,,,,,0,,10624,6800,227,18,,190.34,-6650,108,19,,,,,0,,,,69,447,24,,,,,1,,
01/11/2012,10:43:47,,511,217,,,,,0,,10688,6800,227,18,,190.12,-6650,108,19,,,,,0,,,,69,455,24,,,,,,,
01/11/2012,10:43:48,,520,217,,,,,0,,10752,6800,227,18,,189.69,-6600,108,19,,,,,0,,28,,70,459,24,,,,,,,
01/11/2012,10:43:49,,518,217,,,,,0,,10880,6800,227,18,,189.47,-6650,108,19,,,,,0,,,,69,463,24,,,,,,,
01/11/2012,10:43:49,,505,218,,,,,0,,10944,6600,227,18,,189.25,-6750,114,19,,,,,0,,,21,69,447,24,,,,,,,
01/11/2012,10:43:50,,518,219,,,,,0,,11008,6600,209,18,,189.03,-6800,117,19,,,,,0,,,,69,459,24,,,,,,,
01/11/2012,10:43:50,,508,219,,,,,0,,11072,6800,209,18,,188.82,-6400,108,19,,,,,0,,,,70,444,24,,,,,,1,
01/11/2012,10:43:51,,505,219,,,,,0,,11200,6800,209,18,,188.38,-6800,111,19,,,,,0,,,,70,459,24,,,,,,,
01/11/2012,10:43:52,,518,219,,,,,0,,11264,6600,209,18,,188.16,-6850,114,19,,,,,0,,28,,69,463,24,,,,,,,
01/11/2012,10:43:52,,512,216,,,,,0,,11328,6400,227,18,,187.95,-7000,108,19,,,,,0,,,,70,455,24,,,,,,,
01/11/2012,10:43:53,,513,215,,,,,0,,11392,6800,227,18,,187.73,-6850,111,19,,,,,0,,,19,70,451,24,,,,,,,
01/11/2012,10:43:53,,513,215,,,,,0,,11520,6600,218,18,,187.29,-6850,111,19,,,,,0,,,,70,447,24,,,,,,,
01/11/2012,10:43:54,,518,216,,,,,0,,11584,6800,218,18,,187.07,-6600,108,19,,,,,0,,,,70,463,24,,,2,,,,
01/11/2012,10:43:55,,513,214,,,,,0,,11648,6600,236,18,,186.86,-6850,105,19,,,,,0,,,,70,459,23,,,,,,,
01/11/2012,10:43:55,,518,216,,,,,0,,11776,6400,209,18,,186.64,-6850,108,19,,,,,0,,26,,69,463,24,,,,,,,
01/11/2012,10:43:56,,511,218,,,,,0,,11840,6800,209,18,,186.2,-6650,108,19,,,,,0,,,,70,455,24,,,,,,,
01/11/2012,10:43:56,,517,216,,,,,0,,11904,6800,209,18,,185.99,-6550,108,19,,,,,0,,,22,69,463,24,,,,,,,
01/11/2012,10:43:57,,516,217,,,,,0,,11968,6800,236,18,,185.77,-6400,114,19,,,,,0,,,,70,451,24,,,,,,,
01/11/2012,10:43:57,,513,217,,,,,0,,12096,6600,218,18,,185.55,-6800,111,19,,,,,0,,,,69,463,24,,,,16,,,
01/11/2012,10:43:58,,511,216,,,,,0,,12160,7200,218,18,,185.33,-6550,114,19,,,,,0,,,,69,463,24,,,,,,,
01/11/2012,10:43:59,,508,216,,,,,0,,12224,6800,218,18,,184.9,-6750,111,19,,,,,0,,28,,70,455,24,,,,,,,
01/11/2012,10:43:59,,516,215,,,,,0,,12288,6800,236,18,,184.68,-6600,111,19,,,,,0,,,,70,459,24,,,,,,,
01/11/2012,10:44:00,,516,215,,,,,0,,12416,6600,218,18,,184.46,-6400,117,19,,,,,0,,,23,70,451,24,,,,,,,
01/11/2012,10:44:00,,520,215,,,,,0,,12480,6400,209,18,,184.24,-6700,108,19,,,,,0,,,,70,459,23,,,,,,,
01/11/2012,10:44:01,,507,214,,,,,0,,12544,6600,209,18,,183.81,-6650,108,19,,,,,0,,,,69,447,24,,,,,1,,
01/11/2012,10:44:02,,513,213,,,,,0,,12608,6800,191,18,,183.59,-6700,114,19,,,,,0,,,,70,463,24,,,,,,,
01/11/2012,10:44:02,,499,211,,,,,0,,12736,6800,227,18,,183.37,-6550,108,19,,,,,0,,29,,69,444,24,,,,,,,
01/11/2012,10:44:03,,513,211,,,,,0,,12800,6800,209,18,,183.16,-6400,108,19,,,,,0,,,,69,444,24,,,,,,,
01/11/2012,10:44:03,,518,211,,,,,0,,12864,6600,227,18,,182.72,-6950,108,19,,,,,0,,,22,69,467,24,,,,,,,
01/11/2012,10:44:04,,508,211,,,,,0,,12928,6600,218,18,,182.5,-6750,108,19,,,,,0,,,,70,459,24,,,,,,,
01/11/2012,10:44:05,,512,212,,,,,0,,13056,7000,236,18,,182.29,-6550,108,19,,,,,0,,,,69,451,24,,,,,,1,
01/11/2012,10:44:05,,518,211,,,,,0,,13120,6400,209,18,,182.07,-6850,108,19,,,,,0,,,,70,455,24,,,,,,,
01/11/2012,10:44:06,,508,211,,,,,0,,13184,6800,227,18,,181.85,-6600,111,19,,,,,0,,26,,70,459,24,,,,,,,
01/11/2012,10:44:06,,518,213,,,,,0,,13248,6600,218,18,,181.41,-6850,114,19,,,,,0,,,,69,447,24,,,,,,,
01/11/2012,10:44:07,,512,213,,,,,0,,13376,6800,236,18,,181.2,-6600,111,19,,,,,0,,,22,70,467,24,,,,,,,
01/11/2012,10:44:07,,504,214,,,,,0,,13440,6400,227,18,,180.98,-6850,111,19,,,,,0,,,,70,459,24,,,,,,,
01/11/2012,10:44:08,,518,214,,,,,0,,13504,6800,218,18,,180.76,-6400,111,19,,,,,0,,,,69,463,24,,,2,,,,
01/11/2012,10:44:09,,504,213,,,,,0,,13568,6800,218,18,,180.33,-6650,117,19,,,,,0,,,,70,451,23,,,,,,,
01/11/2012,10:44:09,,518,213,,,,,0,,13696,6400,218,18,,180.11,-6550,105,19,,,,,0,,26,,69,447,24,,,,,,,
01/11/2012,10:44:10,,505,211,,,,,0,,13760,6800,218,18,,179.89,-6600,111,19,,,,,0,,,,70,459,24,,,,,,,
01/11/2012,10:44:10,,505,211,,,,,0,,13824,7000,227,18,,179.67,-6650,108,19,,,,,0,,,22,70,447,24,,,,,,,
01/11/2012,10:44:11,,512,214,,,,,0,,13888,6600,209,18,,179.24,-6650,108,19,,,,,0,,,,69,451,24,,,,,,,
01/11/2012,10:44:12,,518,211,,,,,0,,14016,6800,209,18,,179.02,-6600,105,19,,,,,0,,,,69,455,24,,,,16,,,
01/11/2012,10:44:12,,518,213,,,,,0,,14080,6400,227,18,,178.8,-6650,108,19,,,,,0,,,,72,451,24,,,,,,,
01/11/2012,10:44:13,,520,212,,,,,0,,14144,6800,227,18,,178.59,-6600,108,19,,,,,0,,30,,70,451,24,,,,,,,
01/11/2012,10:44:13,,512,212,,,,,0,,14208,6600,209,18,,178.15,-6850,108,19,,,,,0,,,,71,467,24,,,,,,,
01/11/2012,10:44:14,,516,211,,,,,0,,14336,6800,209,18,,177.93,-6650,105,19,,,,,0,,,22,70,459,24,,,,,,,
01/11/2012,10:44:14,,512,213,,,,,0,,14400,6800,227,18,,177.71,-6550,108,19,,,,,0,,,,70,459,24,,,,,,,
01/11/2012,10:44:15,,512,213,,,,,0,,14464,6800,209,18,,177.5,-6550,114,19,,,,,0,,,,70,467,24,,,,,1,,
01/11/2012,10:44:16,,510,212,,,,,0,,14528,6800,209,18,,177.28,-6850,111,19,,,,,0,,,,70,467,24,,,,,,,
01/11/2012,10:44:16,,510,214,,,,,0,,14656,6800,218,18,,176.84,-6600,111,19,,,,,0,,27,,70,455,24,,,,,,,
01/11/2012,10:44:17,,511,211,,,,,0,,14720,6600,227,18,,176.63,-6600,114,19,,,,,0,,,,69,440,23,,,,,,,
01/11/2012,10:44:17,,518,211,,,,,0,,14784,6600,227,18,,176.41,-6650,105,19,,,,,0,,,20,69,451,24,,,,,,,
01/11/2012,10:44:18,,518,213,,,,,0,,14848,6800,227,18,,176.19,-6650,111,19,,,,,0,,,,70,459,24,,,,,,,
01/11/2012,10:44:19,,518,213,,,,,0,,14976,6800,218,18,,175.76,-6750,102,19,,,,,0,,,,70,463,24,,,,,,1,
01/11/2012,10:44:19,,512,211,,,,,0,,15040,6800,209,18,,175.54,-6750,105,19,,,,,0,,,,70,475,24,,,,,,,
01/11/2012,10:44:20,,517,212,,,,,0,,15104,6600,218,18,,175.32,-6600,105,19,,,,,0,,29,,70,451,24,,,,,,,
01/11/2012,10:44:20,,518,213,,,,,0,,15232,7000,227,18,,175.1,-6650,102,19,,,,,0,,,,69,463,23,,,,,,,
01/11/2012,10:44:21,,512,213,,,,,0,,15296,6800,209,18,,174.67,-6650,108,19,,,,,0,,,19,70,451,24,,,,,,,
01/11/2012,10:44:22,,509,211,,,,,0,,15360,6800,227,18,,174.45,-6600,105,19,,,,,0,,,,69,455,24,,,,,,,
01/11/2012,10:44:22,,511,211,,,,,0,,15424,6800,218,18,,174.23,-6600,108,19,,,,,0,,,,70,444,24,,,2,,,,
01/11/2012,10:44:23,,511,214,,,,,0,,15552,6600,200,18,,174.01,-6850,111,19,,,,,0,,,,70,467,24,,,,,,,
01/11/2012,10:44:23,,508,211,,,,,0,,15616,6400,218,18,,173.58,-6650,108,19,,,,,0,,29,,69,455,24,,,,,,,
01/11/2012,10:44:24,,518,211,,,,,0,,15680,6800,218,18,,173.36,-6850,108,19,,,,,0,,,,70,459,24,,,,,,,
01/11/2012,10:44:24,,499,211,,,,,0,,15744,6400,209,18,,173.14,-6850,105,19,,,,,0,,,23,70,455,24,,,,,,,
01/11/2012,10:44:25,,511,210,,,,,0,,15872,6800,209,18,,172.93,-6650,105,19,,,,,0,,,,70,447,24,,,,,,,
01/11/2012,10:44:26,,518,210,,,,,0,,15936,6800,227,18,,172.71,-6850,105,19,,,,,0,,,,69,440,23,,,,16,,,
01/11/2012,10:44:26,,520,211,,,,,0,,16000,6800,209,18,,172.27,-6650,105,19,,,,,0,,,,70,455,24,,,,,,,
01/11/2012,10:44:27,,513,211,,,,,0,,16064,6800,209,18,,172.05,-6650,105,19,,,,,0,,26,,70,463,24,,,,,,,
01/11/2012,10:44:27,,512,210,,,,,0,,16192,6600,209,18,,171.84,-6550,105,19,,,,,0,,,,70,463,24,,,,,,,
01/11/2012,10:44:28,,508,212,,,,,0,,16256,6400,227,18,,171.62,-7000,108,19,,,,,0,,,22,70,463,24,,,,,,,
01/11/2012,10:44:29,,531,211,,,,,0,,16320,6600,218,18,,171.18,-6700,102,19,,,,,0,,,,70,455,24,,,,,,,
01/11/2012,10:44:29,,511,210,,,,,0,,0,6800,209,18,,170.97,-6600,105,19,,,,,0,,,,70,455,24,,,,,1,,
01/11/2012,10:44:30,,518,210,,,,,0,,128,6600,227,18,,170.75,-6850,102,19,,,,,0,,,,69,459,24,,,,,,,
01/11/2012,10:44:30,,518,212,,,,,0,,192,6400,227,18,,170.53,-6550,105,19,,,,,0,,28,,69,455,24,,,,,,,
01/11/2012,10:44:31,,512,212,,,,,0,,256,6400,209,18,,170.1,-6600,105,19,,,,,0,,,,69,455,24,,,,,,,
01/11/2012,10:44:31,,518,212,,,,,0,,320,6800,209,18,,169.88,-6650,105,19,,,,,0,,,22,70,455,24,,,,,,,
01/11/2012,10:44:32,,509,210,,,,,0,,448,6400,227,18,,169.66,-6750,108,19,,,,,0,,,,70,451,24,,,,,,,
01/11/2012,10:44:33,,511,211,,,,,0,,512,6800,218,18,,169.44,-6850,108,19,,,,,0,,,,70,455,24,,,,,,1,
01/11/2012,10:44:33,,512,211,,,,,0,,576,6800,209,18,,169.01,-6600,102,19,,,,,0,,,,70,447,24,,,,,,,
01/11/2012,10:44:34,,518,210,,,,,0,,640,6800,227,18,,168.79,-6850,102,19,,,,,0,,30,,70,447,24,,,,,,,
01/11/2012,10:44:34,,513,212,,,,,0,,768,6800,209,18,,168.57,-6650,105,19,,,,,0,,,,69,467,24,,,,,,,
01/11/2012,10:44:35,,509,213,,,,,0,,832,6600,227,18,,168.35,-6650,102,19,,,,,0,,,22,69,463,23,,,,,,,
01/11/2012,10:44:36,,533,213,,,,,0,,896,6800,218,18,,167.92,-6600,102,19,,,,,0,,,,70,447,24,,,,,,,
01/11/2012,10:44:36,,518,212,,,,,0,,960,6800,209,18,,167.7,-6550,102,19,,,,,0,,,,69,471,24,,,2,,,,
01/11/2012,10:44:37,,518,212,,,,,0,,1088,6800,227,18,,167.48,-6550,102,19,,,,,0,,,,70,444,24,,,,,,,
01/11/2012,10:44:37,,508,210,,,,,0,,1152,6800,227,18,,167.27,-6700,105,19,,,,,0,,28,,70,463,24,,,,,,,
01/11/2012,10:44:38,,518,210,,,,,0,,1216,6800,218,18,,167.05,-6850,102,19,,,,,0,,,,70,447,24,,,,,,,
01/11/2012,10:44:38,,516,211,,,,,0,,1280,6600,209,18,,166.61,-6650,108,19,,,,,0,,,21,70,459,24,,,,,,,
